phn1_cls	phn1_acnt	phn1_type	phn1_num	phn1_snum	phn1_acnt	phn2_cls	phn2_acnt	phn2_type	phn2_num	phn2_snum	phn2_acnt	w1_text	w1_prom	w1_ip	w1_IP	w2_text	w2_prom	w2_ip	w2_IP	modification
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
v	0	n	1	1	False	s	0	a	1	1	False	between	False	4	13	between	False	4	13	M
v	0	n	1	1	False	s	0	a	1	1	False	between	False	4	13	between	False	4	13	P
s	0	a	1	1	False	g	0	a	1	2	False	between	False	4	13	between	False	4	13	P
g	0	a	1	2	False	v	1	n	2	1	False	between	False	4	13	between	False	4	13	D
v	1	n	2	1	False	n	0	c	2	1	False	between	False	4	13	between	False	4	13	P
v	1	n	2	1	False	n	0	c	2	1	False	between	False	4	13	between	False	4	13	P
n	0	c	2	1	False	fn	0	o	0	1	False	between	False	4	13	the	False	5	14	P
n	0	c	2	1	False	fn	0	o	0	1	False	between	False	4	13	the	False	5	14	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	5	14	the	False	5	14	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	5	14	nuclear	True	6	15	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	5	14	nuclear	True	6	15	P
n	0	o	0	1	False	v	1	n	1	1	True	nuclear	True	6	15	nuclear	True	6	15	P
v	1	n	1	1	True	s	0	a	1	1	False	nuclear	True	6	15	nuclear	True	6	15	P
v	1	n	1	1	True	s	0	a	1	1	False	nuclear	True	6	15	nuclear	True	6	15	P
s	0	a	1	1	False	g	0	a	1	2	False	nuclear	True	6	15	nuclear	True	6	15	P
g	0	a	1	2	False	v	0	n	2	1	False	nuclear	True	6	15	nuclear	True	6	15	D
v	0	n	2	1	False	v	0	n	2	2	False	nuclear	True	6	15	nuclear	True	6	15	P
v	0	n	2	2	False	s	0	o	0	1	False	nuclear	True	6	15	test	True	7	16	D
v	0	n	2	2	False	s	0	o	0	1	False	nuclear	True	6	15	test	True	7	16	P
s	0	o	0	1	False	v	1	n	1	1	True	test	True	7	16	test	True	7	16	P
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	7	16	test	True	7	16	P
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	7	16	test	True	7	16	M
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	7	16	test	True	7	16	D
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	7	16	test	True	7	16	M
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	7	16	test	True	7	16	D
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	7	16	test	True	7	16	D
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	7	16	site	False	8	17	M
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	7	16	site	False	8	17	P
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	7	16	site	False	8	17	D
fs	0	o	0	1	False	v	1	n	1	1	False	site	False	8	17	site	False	8	17	P
fs	0	o	0	1	False	v	1	n	1	1	False	site	False	8	17	site	False	8	17	D
v	1	n	1	1	False	s	0	c	1	1	False	site	False	8	17	site	False	8	17	P
v	1	n	1	1	False	s	0	c	1	1	False	site	False	8	17	site	False	8	17	D
s	0	c	1	1	False	v	0	n	1	1	False	site	False	8	17	and	False	9	18	D
v	0	n	1	1	False	n	0	c	1	1	False	and	False	9	18	and	False	9	18	P
v	0	n	1	1	False	n	0	c	1	1	False	and	False	9	18	and	False	9	18	P
n	0	c	1	1	False	s	0	c	1	2	False	and	False	9	18	and	False	9	18	D
n	0	c	1	1	False	s	0	c	1	2	False	and	False	9	18	and	False	9	18	M
s	0	c	1	2	False	fn	0	o	0	1	False	and	False	9	18	the	False	10	19	M
s	0	c	1	2	False	fn	0	o	0	1	False	and	False	9	18	the	False	10	19	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	10	19	the	False	10	19	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	10	19	golf	True	11	20	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	10	19	golf	True	11	20	P
s	0	o	0	1	False	v	1	n	1	1	True	golf	True	11	20	golf	True	11	20	P
v	1	n	1	1	True	g	0	c	1	1	False	golf	True	11	20	golf	True	11	20	P
g	0	c	1	1	False	fu	0	c	1	2	False	golf	True	11	20	golf	True	11	20	D
g	0	c	1	1	False	fu	0	c	1	2	False	golf	True	11	20	golf	True	11	20	P
fu	0	c	1	2	False	s	0	o	0	1	False	golf	True	11	20	course	False	12	21	P
fu	0	c	1	2	False	s	0	o	0	1	False	golf	True	11	20	course	False	12	21	D
s	0	o	0	1	False	v	1	n	1	1	False	course	False	12	21	course	False	12	21	P
v	1	n	1	1	False	g	0	c	1	1	False	course	False	12	21	course	False	12	21	P
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	12	21	course	False	12	21	D
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	12	21	course	False	12	21	P
g	0	c	1	1	False	fs	0	c	1	2	False	course	False	12	21	course	False	12	21	D
fs	0	c	1	2	False	#	0		0	0	False	course	False	12	21	<OS>	False	-1	-1	P
fs	0	c	1	2	False	#	0		0	0	False	course	False	12	21	<OS>	False	-1	-1	D
#	0		0	0	False	s	0	o	0	1	False	<OS>	False	-1	-1	to	False	13	1	M
s	0	o	0	1	False	v	1	n	1	1	False	to	False	13	1	to	False	13	1	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	13	1	the	False	14	2	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	13	1	the	False	14	2	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	14	2	the	False	14	2	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	14	2	bottom	True	15	3	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	14	2	bottom	True	15	3	P
s	0	o	0	1	False	v	1	n	1	1	True	bottom	True	15	3	bottom	True	15	3	P
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	15	3	bottom	True	15	3	P
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	15	3	bottom	True	15	3	M
s	0	a	1	1	False	v	0	n	2	1	False	bottom	True	15	3	bottom	True	15	3	M
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	15	3	bottom	True	15	3	P
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	15	3	bottom	True	15	3	P
n	0	c	2	1	False	v	1	n	1	1	False	bottom	True	15	3	of	False	16	4	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	16	4	of	False	16	4	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	16	4	of	False	16	4	P
fu	0	c	1	1	False	fn	0	o	0	1	False	of	False	16	4	the	False	17	5	P
fu	0	c	1	1	False	fn	0	o	0	1	False	of	False	16	4	the	False	17	5	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	17	5	the	False	17	5	P
v	0	n	1	1	False	g	0	o	0	1	False	the	False	17	5	lake	True	18	6	P
g	0	o	0	1	False	v	1	n	1	1	True	lake	True	18	6	lake	True	18	6	D
v	1	n	1	1	True	s	0	c	1	1	False	lake	True	18	6	lake	True	18	6	P
v	1	n	1	1	True	s	0	c	1	1	False	lake	True	18	6	lake	True	18	6	P
s	0	c	1	1	False	v	1	n	1	1	False	lake	True	18	6	of	False	19	1	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	19	1	of	False	19	1	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	19	1	of	False	19	1	P
fu	0	c	1	1	False	v	1	n	1	1	True	of	False	19	1	east	True	20	2	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	20	2	east	True	20	2	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	20	2	east	True	20	2	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	20	2	east	True	20	2	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	20	2	east	True	20	2	P
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	20	2	east	True	20	2	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	20	2	east	True	20	2	D
s	0	c	1	2	False	g	0	o	0	1	False	east	True	20	2	lake	False	21	3	M
g	0	o	0	1	False	v	1	n	1	1	False	lake	False	21	3	lake	False	21	3	D
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	21	3	lake	False	21	3	P
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	21	3	lake	False	21	3	P
s	0	c	1	1	False	#	0		0	0	False	lake	False	21	3	<OS>	False	-1	-1	P
#	0		0	0	False	s	0	o	0	1	False	<OS>	False	-1	-1	do	False	22	1	P
s	0	o	0	1	False	v	1	n	1	1	False	do	False	22	1	do	False	22	1	P
v	1	n	1	1	False	g	0	o	0	1	False	do	False	22	1	you	False	23	2	M
g	0	o	0	1	False	v	1	n	1	1	False	you	False	23	2	you	False	23	2	D
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	23	2	see	True	24	3	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	23	2	see	True	24	3	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	23	2	see	True	24	3	D
fs	0	o	0	1	False	v	1	n	1	1	True	see	True	24	3	see	True	24	3	P
fs	0	o	0	1	False	v	1	n	1	1	True	see	True	24	3	see	True	24	3	D
v	1	n	1	1	True	fn	0	o	0	1	False	see	True	24	3	the	False	25	4	P
v	1	n	1	1	True	fn	0	o	0	1	False	see	True	24	3	the	False	25	4	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	25	4	the	False	25	4	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	25	4	bottom	True	26	5	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	25	4	bottom	True	26	5	P
s	0	o	0	1	False	v	1	n	1	1	True	bottom	True	26	5	bottom	True	26	5	P
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	26	5	bottom	True	26	5	P
v	1	n	1	1	True	s	0	a	1	1	False	bottom	True	26	5	bottom	True	26	5	M
s	0	a	1	1	False	v	0	n	2	1	False	bottom	True	26	5	bottom	True	26	5	M
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	26	5	bottom	True	26	5	P
v	0	n	2	1	False	n	0	c	2	1	False	bottom	True	26	5	bottom	True	26	5	P
n	0	c	2	1	False	g	0	o	0	1	False	bottom	True	26	5	right	False	27	6	P
g	0	o	0	1	False	v	1	n	1	1	False	right	False	27	6	right	False	27	6	D
v	1	n	1	1	False	s	0	c	1	1	False	right	False	27	6	right	False	27	6	P
v	1	n	1	1	False	s	0	c	1	1	False	right	False	27	6	right	False	27	6	P
s	0	c	1	1	False	s	0	o	0	1	False	right	False	27	6	corner	True	28	7	D
s	0	c	1	1	False	s	0	o	0	1	False	right	False	27	6	corner	True	28	7	P
s	0	o	0	1	False	v	1	n	1	1	False	corner	True	28	7	corner	True	28	7	P
v	1	n	1	1	False	g	0	a	1	1	False	corner	True	28	7	corner	True	28	7	P
g	0	a	1	1	False	n	0	a	1	2	False	corner	True	28	7	corner	True	28	7	D
g	0	a	1	1	False	n	0	a	1	2	False	corner	True	28	7	corner	True	28	7	P
n	0	a	1	2	False	v	0	n	2	1	False	corner	True	28	7	corner	True	28	7	P
v	0	n	2	1	False	v	1	n	1	1	False	corner	True	28	7	of	False	29	8	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	29	8	of	False	29	8	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	29	8	of	False	29	8	P
fu	0	c	1	1	False	v	1	n	1	1	False	of	False	29	8	east	False	30	9	P
v	1	n	1	1	False	fs	0	c	1	1	False	east	False	30	9	east	False	30	9	P
v	1	n	1	1	False	fs	0	c	1	1	False	east	False	30	9	east	False	30	9	P
v	1	n	1	1	False	fs	0	c	1	1	False	east	False	30	9	east	False	30	9	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	False	30	9	east	False	30	9	P
fs	0	c	1	1	False	s	0	c	1	2	False	east	False	30	9	east	False	30	9	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	False	30	9	east	False	30	9	D
s	0	c	1	2	False	g	0	o	0	1	False	east	False	30	9	lake	False	31	10	M
g	0	o	0	1	False	v	1	n	1	1	False	lake	False	31	10	lake	False	31	10	D
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	31	10	lake	False	31	10	P
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	31	10	lake	False	31	10	P
s	0	c	1	1	False	v	1	n	1	1	False	lake	False	31	10	it's	False	32	1	P
v	1	n	1	1	False	s	0	c	1	1	False	it's	False	32	1	it's	False	32	1	P
v	1	n	1	1	False	s	0	c	1	1	False	it's	False	32	1	it's	False	32	1	M
s	0	c	1	1	False	fs	0	c	1	2	False	it's	False	32	1	it's	False	32	1	M
s	0	c	1	1	False	fs	0	c	1	2	False	it's	False	32	1	it's	False	32	1	P
s	0	c	1	1	False	fs	0	c	1	2	False	it's	False	32	1	it's	False	32	1	D
fs	0	c	1	2	False	v	1	n	1	1	False	it's	False	32	1	an	False	33	1	P
fs	0	c	1	2	False	v	1	n	1	1	False	it's	False	32	1	an	False	33	1	D
v	1	n	1	1	False	n	0	c	1	1	False	an	False	33	1	an	False	33	1	P
v	1	n	1	1	False	n	0	c	1	1	False	an	False	33	1	an	False	33	1	P
n	0	c	1	1	False	v	1	n	1	1	True	an	False	33	1	inch	True	34	2	P
v	1	n	1	1	True	n	0	c	1	1	False	inch	True	34	2	inch	True	34	2	P
v	1	n	1	1	True	n	0	c	1	1	False	inch	True	34	2	inch	True	34	2	P
n	0	c	1	1	False	a	0	c	1	2	False	inch	True	34	2	inch	True	34	2	P
n	0	c	1	1	False	a	0	c	1	2	False	inch	True	34	2	inch	True	34	2	P
n	0	c	1	1	False	a	0	c	1	2	False	inch	True	34	2	inch	True	34	2	D
n	0	c	1	1	False	a	0	c	1	2	False	inch	True	34	2	inch	True	34	2	P
a	0	c	1	2	False	g	0	o	0	1	False	inch	True	34	2	right	True	35	3	P
g	0	o	0	1	False	v	1	n	1	1	True	right	True	35	3	right	True	35	3	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	35	3	right	True	35	3	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	35	3	right	True	35	3	P
s	0	c	1	1	False	s	0	o	0	1	False	right	True	35	3	below	True	36	4	P
s	0	c	1	1	False	s	0	o	0	1	False	right	True	35	3	below	True	36	4	D
s	0	o	0	1	False	v	0	n	1	1	True	below	True	36	4	below	True	36	4	D
v	0	n	1	1	True	g	0	a	1	1	False	below	True	36	4	below	True	36	4	P
g	0	a	1	1	False	v	1	n	2	1	False	below	True	36	4	below	True	36	4	D
v	1	n	2	1	False	v	1	n	1	1	False	below	True	36	4	it	False	37	5	P
v	1	n	1	1	False	s	0	c	1	1	False	it	False	37	5	it	False	37	5	D
v	1	n	1	1	False	s	0	c	1	1	False	it	False	37	5	it	False	37	5	P
s	0	c	1	1	False	#	0		0	0	False	it	False	37	5	<OS>	False	-1	-1	M
#	0		0	0	False	s	0	o	0	1	False	<OS>	False	-1	-1	test	True	38	6	M
s	0	o	0	1	False	v	1	n	1	1	True	test	True	38	6	test	True	38	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	38	6	test	True	38	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	38	6	test	True	38	6	P
v	1	n	1	1	True	fs	0	c	1	1	False	test	True	38	6	test	True	38	6	D
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	38	6	test	True	38	6	M
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	38	6	test	True	38	6	D
fs	0	c	1	1	False	s	0	c	1	2	False	test	True	38	6	test	True	38	6	D
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	38	6	site	False	39	7	M
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	38	6	site	False	39	7	M
s	0	c	1	2	False	fs	0	o	0	1	False	test	True	38	6	site	False	39	7	D
fs	0	o	0	1	False	v	1	n	1	1	False	site	False	39	7	site	False	39	7	P
fs	0	o	0	1	False	v	1	n	1	1	False	site	False	39	7	site	False	39	7	D
v	1	n	1	1	False	s	0	c	1	1	False	site	False	39	7	site	False	39	7	P
v	1	n	1	1	False	s	0	c	1	1	False	site	False	39	7	site	False	39	7	D
s	0	c	1	1	False	#	0		0	0	False	site	False	39	7	<OS>	False	-1	-1	D
g	0	o	0	1	False	v	1	n	1	1	True	right	True	40	8	right	True	40	8	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	40	8	right	True	40	8	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	40	8	right	True	40	8	P
s	0	c	1	1	False	s	0	o	0	1	False	right	True	40	8	to	False	41	9	M
s	0	c	1	1	False	s	0	o	0	1	False	right	True	40	8	to	False	41	9	M
s	0	o	0	1	False	v	1	n	1	1	False	to	False	41	9	to	False	41	9	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	41	9	the	False	42	10	P
v	1	n	1	1	False	fn	0	o	0	1	False	to	False	41	9	the	False	42	10	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	42	10	the	False	42	10	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	42	10	middle	True	43	11	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	42	10	middle	True	43	11	P
n	0	o	0	1	False	v	1	n	1	1	True	middle	True	43	11	middle	True	43	11	P
v	1	n	1	1	True	s	0	a	1	1	False	middle	True	43	11	middle	True	43	11	P
v	1	n	1	1	True	s	0	a	1	1	False	middle	True	43	11	middle	True	43	11	P
s	0	a	1	1	False	v	0	n	2	1	False	middle	True	43	11	middle	True	43	11	P
v	0	n	2	1	False	g	0	c	2	1	False	middle	True	43	11	middle	True	43	11	P
g	0	c	2	1	False	g	0	o	0	1	False	middle	True	43	11	you	False	44	1	D
g	0	o	0	1	False	v	1	n	1	1	False	you	False	44	1	you	False	44	1	D
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	44	1	should	False	45	2	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	44	1	should	False	45	2	P
v	1	n	1	1	False	fs	0	o	0	1	False	you	False	44	1	should	False	45	2	D
fs	0	o	0	1	False	v	1	n	1	1	False	should	False	45	2	should	False	45	2	P
fs	0	o	0	1	False	v	1	n	1	1	False	should	False	45	2	should	False	45	2	D
v	1	n	1	1	False	s	0	c	1	1	False	should	False	45	2	should	False	45	2	M
v	1	n	1	1	False	s	0	c	1	1	False	should	False	45	2	should	False	45	2	P
s	0	c	1	1	False	fs	0	o	0	1	False	should	False	45	2	so	False	46	3	M
s	0	c	1	1	False	fs	0	o	0	1	False	should	False	45	2	so	False	46	3	P
s	0	c	1	1	False	fs	0	o	0	1	False	should	False	45	2	so	False	46	3	D
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	46	3	so	False	46	3	P
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	46	3	so	False	46	3	D
v	1	n	1	1	False	g	0	o	0	1	False	so	False	46	3	you	True	47	4	P
g	0	o	0	1	False	v	1	n	1	1	True	you	True	47	4	you	True	47	4	D
v	1	n	1	1	True	fs	0	o	0	1	False	you	True	47	4	should	False	48	5	P
v	1	n	1	1	True	fs	0	o	0	1	False	you	True	47	4	should	False	48	5	P
v	1	n	1	1	True	fs	0	o	0	1	False	you	True	47	4	should	False	48	5	D
fs	0	o	0	1	False	v	1	n	1	1	False	should	False	48	5	should	False	48	5	P
fs	0	o	0	1	False	v	1	n	1	1	False	should	False	48	5	should	False	48	5	D
v	1	n	1	1	False	s	0	c	1	1	False	should	False	48	5	should	False	48	5	P
v	1	n	1	1	False	s	0	c	1	1	False	should	False	48	5	should	False	48	5	P
s	0	c	1	1	False	s	0	o	0	1	False	should	False	48	5	be	True	49	6	M
s	0	c	1	1	False	s	0	o	0	1	False	should	False	48	5	be	True	49	6	M
s	0	o	0	1	False	v	1	n	1	1	True	be	True	49	6	be	True	49	6	P
v	1	n	1	1	True	g	0	o	0	1	False	be	True	49	6	like	False	50	7	P
g	0	o	0	1	False	v	1	n	1	1	False	like	False	50	7	like	False	50	7	D
v	1	n	1	1	False	s	0	c	1	1	False	like	False	50	7	like	False	50	7	P
v	1	n	1	1	False	s	0	c	1	1	False	like	False	50	7	like	False	50	7	P
s	0	c	1	1	False	g	0	o	0	1	False	like	False	50	7	right	True	51	8	D
g	0	o	0	1	False	v	1	n	1	1	True	right	True	51	8	right	True	51	8	D
v	1	n	1	1	True	s	0	c	1	1	False	right	True	51	8	right	True	51	8	P
v	1	n	1	1	True	s	0	c	1	1	False	right	True	51	8	right	True	51	8	D
s	0	c	1	1	False	v	0	n	1	1	False	right	True	51	8	in	False	52	9	D
v	0	n	1	1	False	n	0	c	1	1	False	in	False	52	9	in	False	52	9	P
v	0	n	1	1	False	n	0	c	1	1	False	in	False	52	9	in	False	52	9	P
n	0	c	1	1	False	fn	0	o	0	1	False	in	False	52	9	the	False	53	10	P
n	0	c	1	1	False	fn	0	o	0	1	False	in	False	52	9	the	False	53	10	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	53	10	the	False	53	10	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	53	10	middle	True	54	11	P
v	0	n	1	1	False	n	0	o	0	1	False	the	False	53	10	middle	True	54	11	P
n	0	o	0	1	False	v	1	n	1	1	True	middle	True	54	11	middle	True	54	11	P
v	1	n	1	1	True	s	0	a	1	1	False	middle	True	54	11	middle	True	54	11	P
v	1	n	1	1	True	s	0	a	1	1	False	middle	True	54	11	middle	True	54	11	M
s	0	a	1	1	False	v	0	n	2	1	False	middle	True	54	11	middle	True	54	11	M
v	0	n	2	1	False	g	0	c	2	1	False	middle	True	54	11	middle	True	54	11	P
g	0	c	2	1	False	v	1	n	1	1	False	middle	True	54	11	of	False	55	12	D
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	55	12	of	False	55	12	P
v	1	n	1	1	False	fu	0	c	1	1	False	of	False	55	12	of	False	55	12	P
fu	0	c	1	1	False	v	1	n	1	1	True	of	False	55	12	east	True	56	13	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	56	13	east	True	56	13	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	56	13	east	True	56	13	P
v	1	n	1	1	True	fs	0	c	1	1	False	east	True	56	13	east	True	56	13	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	56	13	east	True	56	13	P
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	56	13	east	True	56	13	D
fs	0	c	1	1	False	s	0	c	1	2	False	east	True	56	13	east	True	56	13	D
s	0	c	1	2	False	g	0	o	0	1	False	east	True	56	13	lake	False	57	14	P
g	0	o	0	1	False	v	1	n	1	1	False	lake	False	57	14	lake	False	57	14	D
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	57	14	lake	False	57	14	P
v	1	n	1	1	False	s	0	c	1	1	False	lake	False	57	14	lake	False	57	14	P
s	0	c	1	1	False	s	0	o	0	1	False	lake	False	57	14	kay	True	58	1	P
s	0	c	1	1	False	s	0	o	0	1	False	lake	False	57	14	kay	True	58	1	M
s	0	o	0	1	False	v	1	n	1	1	True	kay	True	58	1	kay	True	58	1	P
v	1	n	1	1	True	fs	0	o	0	1	False	kay	True	58	1	so	False	59	1	P
v	1	n	1	1	True	fs	0	o	0	1	False	kay	True	58	1	so	False	59	1	P
v	1	n	1	1	True	fs	0	o	0	1	False	kay	True	58	1	so	False	59	1	D
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	59	1	so	False	59	1	P
fs	0	o	0	1	False	v	1	n	1	1	False	so	False	59	1	so	False	59	1	D
v	1	n	1	1	False	n	0	o	0	1	False	so	False	59	1	now	True	60	1	P
v	1	n	1	1	False	n	0	o	0	1	False	so	False	59	1	now	True	60	1	P
n	0	o	0	1	False	v	1	n	1	1	True	now	True	60	1	now	True	60	1	P
v	1	n	1	1	True	g	0	o	0	1	False	now	True	60	1	you're	False	61	2	P
g	0	o	0	1	False	v	1	n	1	1	False	you're	False	61	2	you're	False	61	2	D
v	1	n	1	1	False	g	0	c	1	1	False	you're	False	61	2	you're	False	61	2	P
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	61	2	go	False	62	3	D
g	0	c	1	1	False	s	0	o	0	1	False	you're	False	61	2	go	False	62	3	P
s	0	o	0	1	False	v	1	n	1	1	False	go	False	62	3	go	False	62	3	P
v	1	n	1	1	False	s	0	o	0	1	False	go	False	62	3	drive	True	63	4	P
v	1	n	1	1	False	s	0	o	0	1	False	go	False	62	3	drive	True	63	4	P
s	0	o	0	1	False	g	0	o	0	2	False	drive	True	63	4	drive	True	63	4	P
g	0	o	0	2	False	v	1	n	1	1	True	drive	True	63	4	drive	True	63	4	D
v	1	n	1	1	True	fu	0	c	1	1	False	drive	True	63	4	drive	True	63	4	P
v	1	n	1	1	True	fu	0	c	1	1	False	drive	True	63	4	drive	True	63	4	P
fu	0	c	1	1	False	v	0	n	1	1	False	drive	True	63	4	along	True	64	5	D
v	0	n	1	1	False	g	0	a	1	1	False	along	True	64	5	along	True	64	5	P
g	0	a	1	1	False	v	1	n	2	1	True	along	True	64	5	along	True	64	5	D
v	1	n	2	1	True	n	0	c	2	1	False	along	True	64	5	along	True	64	5	P
v	1	n	2	1	True	n	0	c	2	1	False	along	True	64	5	along	True	64	5	P
n	0	c	2	1	False	fn	0	o	0	1	False	along	True	64	5	the	False	65	6	P
n	0	c	2	1	False	fn	0	o	0	1	False	along	True	64	5	the	False	65	6	P
fn	0	o	0	1	False	v	0	n	1	1	False	the	False	65	6	the	False	65	6	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	65	6	coast	True	66	7	P
v	0	n	1	1	False	s	0	o	0	1	False	the	False	65	6	coast	True	66	7	P
s	0	o	0	1	False	v	1	n	1	1	True	coast	True	66	7	coast	True	66	7	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	66	7	coast	True	66	7	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	66	7	coast	True	66	7	P
v	1	n	1	1	True	fs	0	c	1	1	False	coast	True	66	7	coast	True	66	7	D
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	66	7	coast	True	66	7	P
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	66	7	coast	True	66	7	D
fs	0	c	1	1	False	s	0	c	1	2	False	coast	True	66	7	coast	True	66	7	D
s	0	c	1	2	False	s	0	o	0	1	False	coast	True	66	7	drive	True	67	8	P
s	0	c	1	2	False	s	0	o	0	1	False	coast	True	66	7	drive	True	67	8	P
s	0	o	0	1	False	g	0	o	0	2	False	drive	True	67	8	drive	True	67	8	P
g	0	o	0	2	False	v	1	n	1	1	True	drive	True	67	8	drive	True	67	8	D
v	1	n	1	1	True	fu	0	c	1	1	False	drive	True	67	8	drive	True	67	8	P
v	1	n	1	1	True	fu	0	c	1	1	False	drive	True	67	8	drive	True	67	8	P
fu	0	c	1	1	False	g	0	o	0	1	False	drive	True	67	8	yeah	True	68	1	P
g	0	o	0	1	False	v	1	n	1	1	True	yeah	True	68	1	yeah	True	68	1	D
v	1	n	1	1	True	fs	0	o	0	1	False	yeah	True	68	1	so	True	69	1	P
v	1	n	1	1	True	fs	0	o	0	1	False	yeah	True	68	1	so	True	69	1	P
v	1	n	1	1	True	fs	0	o	0	1	False	yeah	True	68	1	so	True	69	1	D
fs	0	o	0	1	False	v	1	n	1	1	False	so	True	69	1	so	True	69	1	P
fs	0	o	0	1	False	v	1	n	1	1	False	so	True	69	1	so	True	69	1	D
v	1	n	1	1	False	g	0	o	0	1	False	so	True	69	1	you're	False	70	1	P
g	0	o	0	1	False	v	1	n	1	1	False	you're	False	70	1	you're	False	70	1	D
